id,name,institution,category,country,homepage1,"Du, Xiaoting",,,,
1,"Ren, Shangping",,,,
1,"Okamura, H.",,,,
1,"Yamamoto, K.",,,,
1,"Dohi, T.",,,,
1,"Garg, S.",,,,
1,"Van, M. A.",,,,
1,"Bovenzi, Antonio",,,,
1,"Alonso, Javier",,,,
1,"Yamada, Hiroshi",,,,
1,"Russo, Stefano",,,,
1,"Trivedi, Kishor S.",,,,
1,"Machida, Fumio",,,,
1,"Kim, Dong Seong",,,,
1,"Park, Jong Sou",,,,
1,"Trivedi, Kishor S.",,,,
1,"Jiang, Letian",,,,
1,"Peng, Xiangyu",,,,
1,"Xu, Guozhi",,,,
1,"Padhy, Neelamadhab",,,,
1,"Panigrahi, Rasmita",,,,
1,"Neeraja, K.",,,,
1,"He, Xin",,,,
1,"Wei, Wei",,,,
1,"Gui, Xiaolin",,,,
1,"Macêdo, Autran",,,,
1,"Ferreira, Taís B.",,,,
1,"Matias, Rivalino",,,,
1,"Jia, Kai",,,,
1,"Yu, Xiao",,,,
1,"Zhang, Chen",,,,
1,"Hu, Wenhua",,,,
1,"Zhao, Dongdong",,,,
1,"Xiang, Jianwen",,,,
1,"Grottke, Michael",,,,
1,"Matias, Rivalino",,,,
1,"Trivedi, Kishor S.",,,,
1,"Mohan, Biju R",,,,
1,"Reddy, G Ram Mohana",,,,
1,"Du, Xiaoting",,,,
1,"Zheng, Zheng",,,,
1,"Xiao, Guanping",,,,
1,"Yin, Beibei",,,,
1,"da Costa, Jackson T.",,,,
1,"de S. Matos, Rubens",,,,
1,"de Araujo, Jean C. T.",,,,
1,"Maciel, Paulo R. M.",,,,
1,"Yajnik, S.",,,,
1,"Huang, Y.",,,,
1,"Dohi, T.",,,,
1,"Goseva-Popstojanova, K.",,,,
1,"Trivedi, K.S.",,,,
1,"Xu, Jian",,,,
1,"Wu, Wang-wen",,,,
1,"Ma, Chao-yi",,,,
1,"Beierlieb, Lukas",,,,
1,"Avritzer, Alberto",,,,
1,"Iffländer, Lukas",,,,
1,"Antunes, Nuno",,,,
1,"Milenkoski, Aleksandar",,,,
1,"Kounev, Samuel",,,,
1,Jun Guo,,,,
1,Weiyue Li,,,,
1,Xinya Song,,,,
1,Bin Zhang,,,,
1,Yunsheng Wang,,,,
1,Wei Xie,,,,
1,Yiguang Hong,,,,
1,"Trivedi, K.S.",,,,
1,"Platis, A. N.",,,,
1,"Koutras, V. P.",,,,
1,"Nagaraju, Vidhyashree",,,,
1,"Basavaraj, Veeresh Varad",,,,
1,"Fiondella, Lance",,,,
1,"Umesh, I.",,,,
1,"Torquato, Matheus",,,,
1,"MATOS, Rubens",,,,
1,"Kintala, Chandra M.",,,,
1,"Pereira, Paulo",,,,
1,"Araujo, Jean",,,,
1,"Matos, Rubens",,,,
1,"Preguiça, Nuno",,,,
1,"Maciel, Paulo",,,,
1,"Liu, Jing",,,,
1,"Zhou, Jiantao",,,,
1,"Buyya, Rajkumar",,,,
1,"Fantechi, Alessandro",,,,
1,"Gori, Gloria",,,,
1,"Papini, Marco",,,,
1,"Hanmer, Robert",,,,
1,"Bernstein, L.",,,,
1,"Kintala, Chandra M.",,,,
1,"Zhao, Jing",,,,
1,"Wang, Yan-Bin",,,,
1,"Ning, Gao-Rong",,,,
1,"Wang, Cheng-Hong",,,,
1,"Trivedi, Kishor S.",,,,
1,"Cai, K-Y",,,,
1,"Zhang, Zhen-Yu",,,,
1,"Wang, Yanchao",,,,
1,"Yao, Jiangyi",,,,
1,"Li, Xiongwei",,,,
1,"Liu, Linyun",,,,
1,"Jia, Kai",,,,
1,"Yu, Xiao",,,,
1,"Zhang, Chen",,,,
1,"Hu, Wenhua",,,,
1,"Zhao, Dongdong",,,,
1,"Xiang, Jianwen",,,,
1,"P, Shruthi",,,,
1,"Cholli, Nagaraj G.",,,,
1,"Parashivamurthy, Shruthi",,,,
1,"Cholli, Nagaraj Girish",,,,
1,"Araujo, Jean",,,,
1,"Matos, Rubens",,,,
1,"Maciel, Paulo",,,,
1,"Matias, Rivalino",,,,
1,"Wu, Huaming",,,,
1,"Wolter, Katinka",,,,
1,"Andrade, Ermeson",,,,
1,"Machida, Fumio",,,,
1,"Pietrantuono, Roberto",,,,
1,"Cotroneo, Domenico",,,,
1,"Oliveira, Felipe",,,,
1,"Araujo, Jean",,,,
1,"Matos, Rubens",,,,
1,"Maciel, Paulo",,,,
1,"Umesh, I M",,,,
1,"Srinivasan, G N",,,,
1,"Torquato, Matheus",,,,
1,"Koutras, Vasilis P.",,,,
1,"Platis, Agapios N.",,,,
1,"丁, 立诚",,,,
1,"陈, 仪香",,,,
1,"Torquato, Matheus",,,,
1,"Araujo, Jean",,,,
1,"Umesh, I. M.",,,,
1,"Maciel, Paulo",,,,
1,"Tenkanen, Sayed",,,,
1,"Cotroneo, Domenico",,,,
1,"Orlando, Salvatore",,,,
1,"Russo, Stefano",,,,
1,"Matos, Rubens",,,,
1,"Araujo, Jean",,,,
1,"Alves, Vandi",,,,
1,"Maciel, Paulo",,,,
1,"Lavallée, Mathieu",,,,
1,"Robillard, Pierre N.",,,,
1,"Yoshimura, Takeshi",,,,
1,"Yamada, Hiroshi",,,,
1,"Kono, Kenji",,,,
1,"Melo, Matheus",,,,
1,"Maciel, Paulo",,,,
1,"Araujo, Jean",,,,
1,"Matos, Rubens",,,,
1,"Araújo, Carlos",,,,
1,"Xu, Jian",,,,
1,"Li, Xuefeng",,,,
1,"Zhong, Y.",,,,
1,"Zhang, Hong",,,,
1,"Myint, May Tar Hla",,,,
1,"Thein, Thandar",,,,
1,"Koutras, V.P.",,,,
1,"Platis, A.N.",,,,
1,"Limnios, N.",,,,
1,"Zheng, Junjun",,,,
1,"Okamura, Hiroyuki",,,,
1,"Dohi, Tadashi",,,,
1,"Watanabe, Kengo",,,,
1,"Machida, Fumio",,,,
1,"Avritzer, Alberto",,,,
1,"Janes, Andrea",,,,
1,"Marin, Andrea",,,,
1,"van Hoorn, Andre",,,,
1,"Camilli, Matteo",,,,
1,"Trubiani, Catia",,,,
1,"Menasché, Daniel S.",,,,
1,"Meng, Haining",,,,
1,"Shi, Yuekai",,,,
1,"Qu, Yilin",,,,
1,"Li, Junhuai",,,,
1,"Liu, Jianjun",,,,
1,"Koutras, V.P.",,,,
1,"Platis, A.N.",,,,
1,"Yakovyna, V. S.",,,,
1,"Uhrynovskyi, B. V.",,,,
1,"Bai, Jing",,,,
1,"Chang, Xiaolin",,,,
1,"Machida, Fumio",,,,
1,"Trivedi, Kishor S.",,,,
1,"Han, Zhen",,,,
1,"Dohi, T.",,,,
1,"Goseva-Popstojanova, K.",,,,
1,"Trivedi, K.S.",,,,
1,"Couto, Herderson",,,,
1,"Andrade, Ermeson",,,,
1,"Silva, Francisco Airton",,,,
1,"Callou, Gustavo",,,,
1,"Vaidyanathan, K.",,,,
1,"Selvamuthu, D.",,,,
1,"Trivedi, K.S.",,,,
1,"Rahman, Tajmilur",,,,
1,"Nwokeji, Joshua C.",,,,
1,"Manjunath, Tejas",,,,
1,"Paing, Aye Myat Myat",,,,
1,"Xie, Wei",,,,
1,"Hong, Yiguang",,,,
1,"Trivedi, Kishor",,,,
1,"Torquato, Matheus",,,,
1,"Vieira, Marco",,,,
1,"Torquato, Matheus",,,,
1,"Maciel, Paulo",,,,
1,"Araujo, Jean",,,,
1,"Umesh, I. M.",,,,
1,"P., Shruthi",,,,
1,"Cholli, Nagaraj G.",,,,
1,"Yakovyna, Vitaliy",,,,
1,"Uhrynovskyi, Bohdan",,,,
1,"Jang, Eun-Tae",,,,
1,"Baek, Sung Hoon",,,,
1,"Park, K.",,,,
1,"Yurcik, W.",,,,
1,"Doss, D.",,,,
1,"Li, Lingling",,,,
1,"He, Huihong",,,,
1,"Wang, Qiang",,,,
1,"Zhang, Hong",,,,
1,"Costa, Paulo",,,,
1,"Ordonez, Edward",,,,
1,"Teixeira De Araujo, Jean",,,,
1,"Tang, Minghao",,,,
1,"Zhang, Peng",,,,
1,"Sun, Haoqi",,,,
1,"Zhang, Lei",,,,
1,"Barada, Subhashree",,,,
1,"Swain, Santosh Kumar",,,,
1,"Chouhan, Satyendra Singh",,,,
1,"Rathore, Santosh Singh",,,,
1,"Choudhary, Ritesh",,,,
1,"Okamura, Hiroyuki",,,,
1,"Zheng, Junjun",,,,
1,"Dohi, Tadashi",,,,
1,"Rahme, Jean",,,,
1,"Xu, Haiping",,,,
1,"Araujo, Jean",,,,
1,"Melo, Carlos",,,,
1,"Oliveira, Felipe",,,,
1,"Pereira, Paulo",,,,
1,"Matos, Rubens",,,,
1,"Reinecke, Philipp",,,,
1,"Wolter, Katinka",,,,
1,"Meng, Haining",,,,
1,"Hei, Xinhong",,,,
1,"Li, Yan",,,,
1,"Du, Yanning",,,,
1,"Xie, Guo",,,,
1,"Okamura, Hiroyuki",,,,
1,"Dohi, Tadashi",,,,
1,"Zhang, Jun",,,,
1,"Li, Shuo",,,,
1,"He, Pan",,,,
1,"Li, Jingwei",,,,
1,"Qi, Yong",,,,
1,"Cai, Lin",,,,
1,"Rinsaka, Koichiro",,,,
1,"Dohi, Tadashi",,,,
1,"Wang, Shuguang",,,,
1,"Lu, Minyan",,,,
1,"Kong, Shiyi",,,,
1,"Ai, J.",,,,
1,"Yakovyna, Vitaliy",,,,
1,"Uhrynovskyi, Bohdan",,,,
1,"Shakhovska, Natalya",,,,
1,"Alonso, J.",,,,
1,"Matias, R.",,,,
1,"Vicente, E.",,,,
1,"Maria, A.",,,,
1,"Trivedi, K.S.",,,,
1,"Alonso, Javier",,,,
1,"Matias, Rivalino",,,,
1,"Vicente, Elder",,,,
1,"Carvalho, Ana M.",,,,
1,"Trivedi, Kishor",,,,
1,"Qin, Fangyun",,,,
1,"Zheng, Zheng",,,,
1,"Wan, Xiaohui",,,,
1,"Liu, Zhihao",,,,
1,"Shi, Zhiping",,,,
1,"Khleel, Nasraldeen Alnor Adam",,,,
1,"Nehéz, K.",,,,
1,"Li, Mingxi",,,,
1,"Yin, Bei-Bei",,,,
1,"Kaur, Harguneet",,,,
1,"Kaur, Arvinder",,,,
1,"Qin, Fangyun",,,,
1,"Zheng, Zheng",,,,
1,"Li, Xiaodan",,,,
1,"Qiao, Yu",,,,
1,"Trivedi, Kishor S.",,,,
1,"Liu, Qinchen",,,,
1,"Xiang, Jianwen",,,,
1,"Xu, Bin",,,,
1,"Zhao, Dongdong",,,,
1,"Hu, Wenhua",,,,
1,"Wang, Jian",,,,
1,"Kumar, Lov",,,,
1,"Sureka, Ashish",,,,
1,"Hiroyuki, Eto",,,,
1,"Dohi, Tadashi",,,,
1,"Bai, Jing",,,,
1,"Chang, Xiaolin",,,,
1,"Machida, Fumio",,,,
1,"Trivedi, Kishor S.",,,,
1,"Grottke, Michael",,,,
1,"Trivedi, Kishor S.",,,,
1,"Xiang, Jianwen",,,,
1,"Weng, Caisheng",,,,
1,"Zhao, Dongdong",,,,
1,"Tian, Jing",,,,
1,"Xiong, Shengwu",,,,
1,"Li, Lin",,,,
1,"Andrzejakb, Artur",,,,
1,"Vaidyanathan, K.",,,,
1,"Trivedi, K.S.",,,,
1,"Melo, Matheus",,,,
1,"Araujo, Jean",,,,
1,"Matos, Rubens",,,,
1,"Menezes, Julian",,,,
1,"Maciel, Paulo",,,,
1,"Jia, Yun-Fei",,,,
1,"Su, Jing-Ya",,,,
1,"Cai, Kai-Yuan",,,,
1,"Bobbio, A.",,,,
1,"Sereno, M.",,,,
1,"陈, 晓璠",,,,
1,"邓, 砚谷",,,,
1,"Vaidyanathan, K.",,,,
1,"Trivedi, K.S.",,,,
1,"Magalhães, João Paulo",,,,
1,"Silva, Luis Moura",,,,
1,"Garg, S.",,,,
1,"Puliafito, A.",,,,
1,"Telek, M.",,,,
1,"Trivedi, K.",,,,
1,"Huang, Y.",,,,
1,"Kintala, C.",,,,
1,"Kolettis, N.",,,,
1,"Fulton, N.D.",,,,
1,"Garg, S.",,,,
1,"Puliafito, A.",,,,
1,"Telek, M.",,,,
1,"Trivedi, K.S.",,,,
1,"Eto, Hiroyuki",,,,
1,"Dohi, Tadashi",,,,
1,"Ma, Jianhua",,,,
1,"Cassidy, K.J.",,,,
1,"Gross, K.C.",,,,
1,"Malekpour, A.",,,,
1,"Cotroneo, Domenico",,,,
1,"Natella, Roberto",,,,
1,"Pietrantuono, Roberto",,,,
1,"Alonso, Javier",,,,
1,"Torres, Jordi",,,,
1,"Berral, Josep Ll.",,,,
1,"Gavaldà, Ricard",,,,
1,"Battisti, Felipe",,,,
1,"Silva, Arnaldo",,,,
1,"Pereira, Luis",,,,
1,"Carvalho, Tiago",,,,
1,"Araujo, Jean",,,,
1,"Choi, Eunmi",,,,
1,"Nguyen, Tuan Anh",,,,
1,"Min, Dugki",,,,
1,"Kumar, Lov",,,,
1,"Singh, Vikram",,,,
1,"Murthy, Lalita Bhanu",,,,
1,"Misra, Sanjay",,,,
1,"Krishna, Aneesh",,,,
1,"Machida, Fumio",,,,
1,"Xiang, Jianwen",,,,
1,"Tadano, Kumiko",,,,
1,"Maeno, Yoshiharu",,,,
1,"Wu, Xiaoxue",,,,
1,"Zheng, Wei",,,,
1,"Pu, Minchao",,,,
1,"Chen, Jie",,,,
1,"Mu, Dejun",,,,
1,"Grottke, Michael",,,,
1,"Nikora, Allen P.",,,,
1,"Trivedi, Kishor S.",,,,
1,"Liu, Zhihao",,,,
1,"Zheng, Yang",,,,
1,"Du, Xiaoting",,,,
1,"Hu, Zheng",,,,
1,"Ding, Wenjie",,,,
1,"Miao, Yanming",,,,
1,"Zheng, Zheng",,,,
1,"Zhao, Jing",,,,
1,"Wang, YanBin",,,,
1,"Ning, GaoRong",,,,
1,"Trivedi, Kishor S.",,,,
1,"Matias, Rivalino",,,,
1,"Cai, Kai-Yuan",,,,
1,"Liang, Mengting",,,,
1,"Li, Dimeng",,,,
1,"Xu, Bin",,,,
1,"Zhao, Dongdong",,,,
1,"Yu, Xiao",,,,
1,"Xiang, Jianwen",,,,
1,"Araujo, Jean",,,,
1,"Matos, Rubens",,,,
1,"Maciel, Paulo",,,,
1,"Vieira, Francisco",,,,
1,"Matias, Rivalino",,,,
1,"Trivedi, Kishor S.",,,,
1,"Sudhakar, Chapram",,,,
1,"Shah, Ishan",,,,
1,"Ramesh, T.",,,,
1,"Zhai, You-zhi",,,,
1,"Li, Qiu-ying",,,,
1,"You, Hang-chao",,,,
1,"Watanabe, Kengo",,,,
1,"Machida, Fumio",,,,
1,"Andrade, Ermeson",,,,
1,"Pietrantuono, Roberto",,,,
1,"Cotroneo, Domenico",,,,
1,"Costa, Jackson",,,,
1,"Matos, Rubens",,,,
1,"Araujo, Jean",,,,
1,"Li, Jueying",,,,
1,"Choi, Eunmi",,,,
1,"Nguyen, Tuan Anh",,,,
1,"Lee, Jae-Woo",,,,
1,"Min, Dugki",,,,
1,"Parnas, D.L.",,,,
1,"Kaur, Harguneet",,,,
1,"Kaur, Arvinder",,,,
1,"König, Philip",,,,
1,"Obermann, Fabian",,,,
1,"Mallinger, Kevin",,,,
1,"Schatten, Alexander",,,,
1,"Shi, Fengdong",,,,
1,"Yuan, Zhi",,,,
1,"Wang, Min",,,,
1,"Cui, Jun",,,,
1,"Castelli, V.",,,,
1,"Harper, R. E.",,,,
1,"Heidelberger, P.",,,,
1,"Hunter, S. W.",,,,
1,"Trivedi, K. S.",,,,
1,"Vaidyanathan, K.",,,,
1,"Zeggert, W. P.",,,,
1,"Alonso, Javier",,,,
1,"Torres, Jordi",,,,
1,"Gavaldà, Ricard",,,,
1,"Candea, G.",,,,
1,"Kawamoto, Shinichi",,,,
1,"Fujiki, Yuichi",,,,
1,"Friedman, Greg",,,,
1,"Fox, A.",,,,
1,"Langner, Felix",,,,
1,"Andrzejak, Artur",,,,
1,"Okamura, Hiroyuki",,,,
1,Tadashi Dohi,,,,
1,"Ficco, Massimo",,,,
1,"Pietrantuono, Roberto",,,,
1,"Russo, Stefano",,,,
1,"Khanna, Megha",,,,
1,"Aggarwal, Mehak",,,,
1,"Singhal, Naman",,,,
1,"Andrade, Ermeson",,,,
1,"Pietrantuono, Roberto",,,,
1,"Machida, Fumio",,,,
1,"Cotroneo, Domenico",,,,
1,"Pietrantuono, Roberto",,,,
1,"Cotroneo, Domenico",,,,
1,"Andrade, Ermeson",,,,
1,"Machida, Fumio",,,,
1,"Cotroneo, Domenico",,,,
1,"De Simone, Luigi",,,,
1,"Natella, Roberto",,,,
1,"Pietrantuono, Roberto",,,,
1,"Russo, Stefano",,,,
1,"Bovenzi, Antonio",,,,
1,"Cotroneo, Domenico",,,,
1,"Pietrantuono, Roberto",,,,
1,"Russo, Stefano",,,,
1,"Cotroneo, Domenico",,,,
1,"Iannillo, Antonio Ken",,,,
1,"Natella, Roberto",,,,
1,"Pietrantuono, Roberto",,,,
1,"Cotroneo, Domenico",,,,
1,"Fucci, Francesco",,,,
1,"Iannillo, Antonio Ken",,,,
1,"Natella, Roberto",,,,
1,"Pietrantuono, Roberto",,,,
1,"Cotroneo, Domenico",,,,
1,"De Simone, Luigi",,,,
1,"Natella, Roberto",,,,
1,"Pietrantuono, Roberto",,,,
1,"Russo, Stefano",,,,
1,"Cotroneo, Domenico",,,,
1,"Orlando, Salvatore",,,,
1,"Pietrantuono, Roberto",,,,
1,"Russo, Stefano",,,,
1,"Cotroneo, Domenico",,,,
1,"Natella, Roberto",,,,
1,王艳超,,,,
1,姚江毅,,,,
1,李雄伟,,,,
1,"Wan, Xiaohui",,,,
1,"Zheng, Zheng",,,,
1,"Qin, Fangyun",,,,
1,"Qiao, Yu",,,,
1,"Trivedi, Kishor S.",,,,
1,"Bruneo, Dario",,,,
1,"Distefano, Salvatore",,,,
1,"Longo, Francesco",,,,
1,"Puliafito, Antonio",,,,
1,"Scarpa, Marco",,,,
1,"Silva, Luis Moura",,,,
1,"Alonso, Javier",,,,
1,"Torres, Jordi",,,,
1,"Qiao, Yu",,,,
1,"Zheng, Zheng",,,,
1,"Fang, Yunyu",,,,
1,"Qin, Fangyun",,,,
1,"Trivedi, Kishor S.",,,,
1,"Cai, Kai-Yuan",,,,
1,"Zhao, Jing",,,,
1,"Jin, Yuliang",,,,
1,"Trivedi, Kishor S.",,,,
1,"Jr., Rivalino Matias",,,,
1,"Wang, Yanbin",,,,
1,"Araujo, Jean",,,,
1,"Matos, Rubens",,,,
1,"Alves, Vandi",,,,
1,"Maciel, Paulo",,,,
1,"Souza, F. Vieira de",,,,
1,"Jr., Rivalino Matias",,,,
1,"Trivedi, Kishor S.",,,,
1,"Xiang, Jianwen",,,,
1,"Weng, Caisheng",,,,
1,"Zhao, Dongdong",,,,
1,"Andrzejak, Artur",,,,
1,"Xiong, Shengwu",,,,
1,"Li, Lin",,,,
1,"Tian, Jing",,,,
1,"Jia, Yun-Fei",,,,
1,"Zhou, Zhi Quan",,,,
1,"Wu, Renbiao",,,,
1,"Bai, Jing",,,,
1,"Chang, Xiaolin",,,,
1,"Ning, Gaorong",,,,
1,"Zhang, Zhenjiang",,,,
1,"Trivedi, Kishor S.",,,,
1,"Hua, Xiayu",,,,
1,"Guo, Chunhui",,,,
1,"Wu, Hao",,,,
1,"Lautner, Douglas",,,,
1,"Ren, Shangping",,,,
1,"Melo, Carlos",,,,
1,"Oliveira, Felipe",,,,
1,"Dantas, Jamilson",,,,
1,"Araujo, Jean",,,,
1,"Pereira, Paulo",,,,
1,"Maciel, Ronierison",,,,
1,"Maciel, Paulo",,,,
1,"Ning, Gaorong",,,,
1,"Zhao, Jing",,,,
1,"Lou, Yunlong",,,,
1,"Alonso, Javier",,,,
1,"Matias, Rivalino",,,,
1,"Trivedi, Kishor S.",,,,
1,"Yin, Bei-Bei",,,,
1,"Cai, Kai-Yuan",,,,
1,"Koutras, V. P.",,,,
1,"Platis, A. N.",,,,
1,"Jiang, Letian",,,,
1,"Xu, Guozhi",,,,
1,"Carrozza, G.",,,,
1,"Cotroneo, D.",,,,
1,"Natella, R.",,,,
1,"Pecchia, A.",,,,
1,"Russo, S.",,,,
1,"Sundararaman, Swaminathan",,,,
1,"Subramanian, Sriram",,,,
1,"Rajimwale, Abhishek",,,,
1,"Arpaci-Dusseau, Andrea C.",,,,
1,"Arpaci-Dusseau, Remzi H.",,,,
1,"Swift, Michael M.",,,,
1,"Machida, Fumio",,,,
1,"Xiang, Jianwen",,,,
1,"Tadano, Kumiko",,,,
1,"Maeno, Yoshiharu",,,,
1,"Machida, F.",,,,
1,"Nicola, V.",,,,
1,"Trivedi, Kishor S.",,,,
1,"Bai, Jing",,,,
1,"Chang, Xiaolin",,,,
1,"Machida, Fumio",,,,
1,"Jiang, Lili",,,,
1,"Han, Zhen",,,,
1,"Trivedi, Kishor S.",,,,
1,"Chouhan, S. S.",,,,
1,"Rathore, S.",,,,
1,"Kourai, Kenichi",,,,
1,"Chiba, Shigeru",,,,
1,"Ghoneim, Salma A.",,,,
